Name,Protein identifier,Contig id,Start,Stop,Strand,Gene symbol,Sequence name,Scope,Element type,Element subtype,Class,Subclass,Method,Target length,Reference sequence length,% Coverage of reference sequence,% Identity to reference sequence,Alignment length,Accession of closest sequence,Name of closest sequence,HMM id,HMM description,sample_id,molecule_type,primary_cluster_id,secondary_cluster_id,contig_id,size,gc,md5,circularity_status,rep_type(s),rep_type_accession(s),relaxase_type(s),relaxase_type_accession(s),mpf_type,mpf_type_accession(s),orit_type(s),orit_accession(s),predicted_mobility,mash_nearest_neighbor,mash_neighbor_distance,mash_neighbor_identification,repetitive_dna_id,repetitive_dna_type,filtering_reason
ERR4783244,,NODE_1_length_317579_cov_15.490976,90135,90956,-,blaOXA-69,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.0,100.0,274,WP_001021779.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,,,ERR4783244,chromosome,-,-,NODE_1_length_317579_cov_15.490976,317579,0.3754624833505994,6d305e943706cca1e594fdbeeaaeafe3,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_21_length_79927_cov_23.720687,34685,35470,-,ant(3'')-IIa,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,core,AMR,AMR,AMINOGLYCOSIDE,SPECTINOMYCIN/STREPTOMYCIN,EXACTX,262,262,100.0,100.0,262,WP_001279062.1,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,,,ERR4783244,chromosome,-,-,NODE_21_length_79927_cov_23.720687,79927,0.3975502646164625,75c805556c1e976a0a2c63ebb65101dc,not tested,rep_cluster_2288,CP032289_00012,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_25_length_64282_cov_16.876914,63044,63514,+,dfrA1,trimethoprim-resistant dihydrofolate reductase DfrA1,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,157,157,100.0,100.0,157,WP_000777554.1,trimethoprim-resistant dihydrofolate reductase DfrA1,,,ERR4783244,chromosome,-,-,NODE_25_length_64282_cov_16.876914,64282,0.3914159484770231,fe7b1e47172d7b48ff3bb630420c8231,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_25_length_64282_cov_16.876914,63612,64133,+,sat2,streptothricin N-acetyltransferase Sat2,core,AMR,AMR,STREPTOTHRICIN,STREPTOTHRICIN,EXACTX,174,174,100.0,100.0,174,WP_000704156.1,streptothricin N-acetyltransferase Sat2,,,ERR4783244,chromosome,-,-,NODE_25_length_64282_cov_16.876914,64282,0.3914159484770231,fe7b1e47172d7b48ff3bb630420c8231,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_39_length_8120_cov_31.531729,6751,7113,-,ble,bleomycin binding protein Ble-MBL,core,AMR,AMR,BLEOMYCIN,BLEOMYCIN,EXACTX,121,121,100.0,100.0,121,WP_004201167.1,bleomycin binding protein Ble-MBL,,,ERR4783244,chromosome,-,-,NODE_39_length_8120_cov_31.531729,8120,0.6289408866995074,432035c123a579bc1b3a413ad77f71aa,not tested,-,-,-,-,-,-,-,-,-,-,-,-,KY978629,IS5D,repetitve element
ERR4783244,,NODE_39_length_8120_cov_31.531729,7120,7929,-,blaNDM-1,subclass B1 metallo-beta-lactamase NDM-1,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,270,270,100.0,100.0,270,WP_004201164.1,subclass B1 metallo-beta-lactamase NDM-1,,,ERR4783244,chromosome,-,-,NODE_39_length_8120_cov_31.531729,8120,0.6289408866995074,432035c123a579bc1b3a413ad77f71aa,not tested,-,-,-,-,-,-,-,-,-,-,-,-,KY978629,IS5D,repetitve element
ERR4783244,,NODE_3_length_245386_cov_19.377386,244018,245166,-,blaADC-191,extended-spectrum class C beta-lactamase ADC-191,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.0,100.0,383,WP_003112187.1,extended-spectrum class C beta-lactamase ADC-191,,,ERR4783244,chromosome,-,-,NODE_3_length_245386_cov_19.377386,245386,0.3845981433333605,b13b508e7e932943a3ef697b6057f025,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_42_length_4810_cov_36.814052,2157,3359,+,tet(B),tetracycline efflux MFS transporter Tet(B),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,401,401,100.0,100.0,401,WP_001089072.1,tetracycline efflux MFS transporter Tet(B),,,ERR4783244,plasmid,AC715,AM016,NODE_42_length_4810_cov_36.814052,4810,0.507068607068607,096210264b4b0e231ee8396131b42371,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0171844,Acinetobacter baumannii,-,-,-
ERR4783244,,NODE_42_length_4810_cov_36.814052,3980,4792,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100.0,100.0,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,,,ERR4783244,plasmid,AC715,AM016,NODE_42_length_4810_cov_36.814052,4810,0.507068607068607,096210264b4b0e231ee8396131b42371,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0171844,Acinetobacter baumannii,-,-,-
ERR4783244,,NODE_44_length_3609_cov_24.129060,2013,2474,+,aac(3)-Ia,aminoglycoside N-acetyltransferase AAC(3)-Ia,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,154,154,100.0,100.0,154,WP_002089484.1,aminoglycoside N-acetyltransferase AAC(3)-Ia,,,ERR4783244,chromosome,-,-,NODE_44_length_3609_cov_24.129060,3609,0.5658077029648102,2d320bef24df4b13eab9ffff06ddc2e0,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
ERR4783244,,NODE_46_length_2637_cov_38.806147,134,952,+,blaOXA-23,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,273,273,100.0,100.0,273,WP_001046004.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,,,ERR4783244,plasmid,AC163,-,NODE_46_length_2637_cov_38.806147,2637,0.3674630261660978,68f4cda09eb19f2c7a481d4e93d02d50,not tested,-,-,-,-,-,-,-,-,-,MG954378,0.0533217,Acinetobacter baumannii,-,-,-
ERR4783244,,NODE_49_length_1509_cov_21.843262,532,1344,-,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,core,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,EXACTX,271,271,100.0,100.0,271,WP_000018326.1,aminoglycoside O-phosphotransferase APH(3')-Ia,,,ERR4783244,chromosome,-,-,NODE_49_length_1509_cov_21.843262,1509,0.465871438038436,16ee032ed72b4e1df49fafb2f12c2785,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
ERR4783244,,NODE_52_length_1143_cov_23.095785,214,1014,-,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100.0,100.0,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,,,ERR4783244,plasmid,AC715,AM016,NODE_52_length_1143_cov_23.095785,1143,0.5293088363954506,343df4684f77f800d9fdfb26634f0b4a,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0171844,Acinetobacter baumannii,"KC354801,KY437728,KX009061","ISPa14,ISPst9,Tn5393",repetitve element
ERR4783244,,NODE_55_length_981_cov_25.157596,126,902,-,aph(3')-VIa,aminoglycoside O-phosphotransferase APH(3')-VIa,core,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,BLASTX,259,259,100.0,99.61,259,WP_000422636.1,aminoglycoside O-phosphotransferase APH(3')-VIa,,,ERR4783244,chromosome,-,-,NODE_55_length_981_cov_25.157596,981,0.3302752293577982,9a7a832c1c822902a9e9303715c54349,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_59_length_831_cov_31.128415,3,722,+,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,PARTIAL_CONTIG_ENDX,240,278,86.33,100.0,240,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,,,ERR4783244,chromosome,-,-,NODE_59_length_831_cov_31.128415,831,0.5607701564380265,d55d16fbcdfa7b39b04dfec7b64ab59e,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_66_length_693_cov_59.829966,11,691,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,PARTIAL_CONTIG_ENDX,227,262,86.64,100.0,227,WP_001206315.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,,,ERR4783244,chromosome,-,-,NODE_66_length_693_cov_59.829966,693,0.5339105339105339,979fc4db9e48893277226b9651c405e8,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_8_length_174559_cov_22.605784,203,547,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100.0,100.0,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,,,ERR4783244,chromosome,-,-,NODE_8_length_174559_cov_22.605784,174559,0.4123247727129509,729fb475d6bbc218516fe4a099abc37d,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_8_length_174559_cov_22.605784,544,1380,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100.0,100.0,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,,,ERR4783244,chromosome,-,-,NODE_8_length_174559_cov_22.605784,174559,0.4123247727129509,729fb475d6bbc218516fe4a099abc37d,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_1_length_317579_cov_15.490976,90135,90956,-,blaOXA-69,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.0,100.0,274,WP_001021779.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,,,ERR4783244,chromosome,-,-,NODE_1_length_317579_cov_15.490976,317579,0.3754624833505994,6d305e943706cca1e594fdbeeaaeafe3,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_21_length_79927_cov_23.720687,34685,35470,-,ant(3'')-IIa,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,core,AMR,AMR,AMINOGLYCOSIDE,SPECTINOMYCIN/STREPTOMYCIN,EXACTX,262,262,100.0,100.0,262,WP_001279062.1,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,,,ERR4783244,chromosome,-,-,NODE_21_length_79927_cov_23.720687,79927,0.3975502646164625,75c805556c1e976a0a2c63ebb65101dc,not tested,rep_cluster_2288,CP032289_00012,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_25_length_64282_cov_16.876914,63044,63514,+,dfrA1,trimethoprim-resistant dihydrofolate reductase DfrA1,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,157,157,100.0,100.0,157,WP_000777554.1,trimethoprim-resistant dihydrofolate reductase DfrA1,,,ERR4783244,chromosome,-,-,NODE_25_length_64282_cov_16.876914,64282,0.3914159484770231,fe7b1e47172d7b48ff3bb630420c8231,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_25_length_64282_cov_16.876914,63612,64133,+,sat2,streptothricin N-acetyltransferase Sat2,core,AMR,AMR,STREPTOTHRICIN,STREPTOTHRICIN,EXACTX,174,174,100.0,100.0,174,WP_000704156.1,streptothricin N-acetyltransferase Sat2,,,ERR4783244,chromosome,-,-,NODE_25_length_64282_cov_16.876914,64282,0.3914159484770231,fe7b1e47172d7b48ff3bb630420c8231,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_39_length_8120_cov_31.531729,6751,7113,-,ble,bleomycin binding protein Ble-MBL,core,AMR,AMR,BLEOMYCIN,BLEOMYCIN,EXACTX,121,121,100.0,100.0,121,WP_004201167.1,bleomycin binding protein Ble-MBL,,,ERR4783244,chromosome,-,-,NODE_39_length_8120_cov_31.531729,8120,0.6289408866995074,432035c123a579bc1b3a413ad77f71aa,not tested,-,-,-,-,-,-,-,-,-,-,-,-,KY978629,IS5D,repetitve element
ERR4783244,,NODE_39_length_8120_cov_31.531729,7120,7929,-,blaNDM-1,subclass B1 metallo-beta-lactamase NDM-1,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,270,270,100.0,100.0,270,WP_004201164.1,subclass B1 metallo-beta-lactamase NDM-1,,,ERR4783244,chromosome,-,-,NODE_39_length_8120_cov_31.531729,8120,0.6289408866995074,432035c123a579bc1b3a413ad77f71aa,not tested,-,-,-,-,-,-,-,-,-,-,-,-,KY978629,IS5D,repetitve element
ERR4783244,,NODE_3_length_245386_cov_19.377386,244018,245166,-,blaADC-191,extended-spectrum class C beta-lactamase ADC-191,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.0,100.0,383,WP_003112187.1,extended-spectrum class C beta-lactamase ADC-191,,,ERR4783244,chromosome,-,-,NODE_3_length_245386_cov_19.377386,245386,0.3845981433333605,b13b508e7e932943a3ef697b6057f025,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_42_length_4810_cov_36.814052,2157,3359,+,tet(B),tetracycline efflux MFS transporter Tet(B),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,401,401,100.0,100.0,401,WP_001089072.1,tetracycline efflux MFS transporter Tet(B),,,ERR4783244,plasmid,AC715,AM016,NODE_42_length_4810_cov_36.814052,4810,0.507068607068607,096210264b4b0e231ee8396131b42371,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0171844,Acinetobacter baumannii,-,-,-
ERR4783244,,NODE_42_length_4810_cov_36.814052,3980,4792,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100.0,100.0,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,,,ERR4783244,plasmid,AC715,AM016,NODE_42_length_4810_cov_36.814052,4810,0.507068607068607,096210264b4b0e231ee8396131b42371,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0171844,Acinetobacter baumannii,-,-,-
ERR4783244,,NODE_44_length_3609_cov_24.129060,2013,2474,+,aac(3)-Ia,aminoglycoside N-acetyltransferase AAC(3)-Ia,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,154,154,100.0,100.0,154,WP_002089484.1,aminoglycoside N-acetyltransferase AAC(3)-Ia,,,ERR4783244,chromosome,-,-,NODE_44_length_3609_cov_24.129060,3609,0.5658077029648102,2d320bef24df4b13eab9ffff06ddc2e0,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
ERR4783244,,NODE_46_length_2637_cov_38.806147,134,952,+,blaOXA-23,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,273,273,100.0,100.0,273,WP_001046004.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,,,ERR4783244,plasmid,AC163,-,NODE_46_length_2637_cov_38.806147,2637,0.3674630261660978,68f4cda09eb19f2c7a481d4e93d02d50,not tested,-,-,-,-,-,-,-,-,-,MG954378,0.0533217,Acinetobacter baumannii,-,-,-
ERR4783244,,NODE_49_length_1509_cov_21.843262,532,1344,-,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,core,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,EXACTX,271,271,100.0,100.0,271,WP_000018326.1,aminoglycoside O-phosphotransferase APH(3')-Ia,,,ERR4783244,chromosome,-,-,NODE_49_length_1509_cov_21.843262,1509,0.465871438038436,16ee032ed72b4e1df49fafb2f12c2785,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
ERR4783244,,NODE_52_length_1143_cov_23.095785,214,1014,-,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100.0,100.0,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,,,ERR4783244,plasmid,AC715,AM016,NODE_52_length_1143_cov_23.095785,1143,0.5293088363954506,343df4684f77f800d9fdfb26634f0b4a,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0171844,Acinetobacter baumannii,"KC354801,KY437728,KX009061","ISPa14,ISPst9,Tn5393",repetitve element
ERR4783244,,NODE_55_length_981_cov_25.157596,126,902,-,aph(3')-VIa,aminoglycoside O-phosphotransferase APH(3')-VIa,core,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,BLASTX,259,259,100.0,99.61,259,WP_000422636.1,aminoglycoside O-phosphotransferase APH(3')-VIa,,,ERR4783244,chromosome,-,-,NODE_55_length_981_cov_25.157596,981,0.3302752293577982,9a7a832c1c822902a9e9303715c54349,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_59_length_831_cov_31.128415,3,722,+,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,PARTIAL_CONTIG_ENDX,240,278,86.33,100.0,240,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,,,ERR4783244,chromosome,-,-,NODE_59_length_831_cov_31.128415,831,0.5607701564380265,d55d16fbcdfa7b39b04dfec7b64ab59e,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_66_length_693_cov_59.829966,11,691,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,PARTIAL_CONTIG_ENDX,227,262,86.64,100.0,227,WP_001206315.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,,,ERR4783244,chromosome,-,-,NODE_66_length_693_cov_59.829966,693,0.5339105339105339,979fc4db9e48893277226b9651c405e8,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_8_length_174559_cov_22.605784,203,547,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100.0,100.0,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,,,ERR4783244,chromosome,-,-,NODE_8_length_174559_cov_22.605784,174559,0.4123247727129509,729fb475d6bbc218516fe4a099abc37d,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783244,,NODE_8_length_174559_cov_22.605784,544,1380,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100.0,100.0,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,,,ERR4783244,chromosome,-,-,NODE_8_length_174559_cov_22.605784,174559,0.4123247727129509,729fb475d6bbc218516fe4a099abc37d,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783250,,NODE_15_length_114285_cov_15.874853,96808,97629,+,blaOXA-64,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-64,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.0,100.0,274,WP_001021788.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-64,,,ERR4783250,chromosome,-,-,NODE_15_length_114285_cov_15.874853,114285,0.3786761167257295,2d7531137c54327a4b3c41716fe18469,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783250,,NODE_39_length_17474_cov_25.352345,534,1367,-,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100.0,100.0,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,,,ERR4783250,plasmid,AC716,AM019,NODE_39_length_17474_cov_25.352345,17474,0.3588188165274121,1a5424b657f84ad8c4c0ecf23c8575fc,not tested,-,-,-,-,-,-,-,-,-,CP040260,0.00508714,Acinetobacter baumannii,-,-,-
ERR4783250,,NODE_39_length_17474_cov_25.352345,1370,2170,-,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100.0,100.0,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,,,ERR4783250,plasmid,AC716,AM019,NODE_39_length_17474_cov_25.352345,17474,0.3588188165274121,1a5424b657f84ad8c4c0ecf23c8575fc,not tested,-,-,-,-,-,-,-,-,-,CP040260,0.00508714,Acinetobacter baumannii,-,-,-
ERR4783250,,NODE_42_length_9911_cov_24.130554,1825,2706,-,mph(E),Mph(E) family macrolide 2'-phosphotransferase,core,AMR,AMR,MACROLIDE,ERYTHROMYCIN,EXACTX,294,294,100.0,100.0,294,WP_000155092.1,Mph(E) family macrolide 2'-phosphotransferase,,,ERR4783250,plasmid,AC716,AM019,NODE_42_length_9911_cov_24.130554,9911,0.4124709918272626,b9276f2fe613c51d2ad19662e236f2b3,not tested,rep_cluster_1254,000562__KT346360_00001,-,-,-,-,-,-,-,CP040260,0.00508714,Acinetobacter baumannii,"KF306092,KF512015","IS1394,ISPsp2",repetitve element
ERR4783250,,NODE_42_length_9911_cov_24.130554,2765,4237,-,msr(E),ABC-F type ribosomal protection protein Msr(E),core,AMR,AMR,MACROLIDE/STREPTOGRAMIN,AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN,EXACTX,491,491,100.0,100.0,491,WP_000052512.1,ABC-F type ribosomal protection protein Msr(E),,,ERR4783250,plasmid,AC716,AM019,NODE_42_length_9911_cov_24.130554,9911,0.4124709918272626,b9276f2fe613c51d2ad19662e236f2b3,not tested,rep_cluster_1254,000562__KT346360_00001,-,-,-,-,-,-,-,CP040260,0.00508714,Acinetobacter baumannii,"KF306092,KF512015","IS1394,ISPsp2",repetitve element
ERR4783250,,NODE_42_length_9911_cov_24.130554,6539,7309,-,armA,16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,257,257,100.0,100.0,257,WP_000359986.1,16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA,,,ERR4783250,plasmid,AC716,AM019,NODE_42_length_9911_cov_24.130554,9911,0.4124709918272626,b9276f2fe613c51d2ad19662e236f2b3,not tested,rep_cluster_1254,000562__KT346360_00001,-,-,-,-,-,-,-,CP040260,0.00508714,Acinetobacter baumannii,"KF306092,KF512015","IS1394,ISPsp2",repetitve element
ERR4783250,,NODE_48_length_3674_cov_23.835804,1293,1784,+,dfrA45,trimethoprim-resistant dihydrofolate reductase DfrA45,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,164,164,100.0,100.0,164,WP_049581834.1,trimethoprim-resistant dihydrofolate reductase DfrA45,,,ERR4783250,plasmid,AC716,AM019,NODE_48_length_3674_cov_23.835804,3674,0.4265106151333696,df010e9975da53ec33080abbe88ddfd0,not tested,-,-,-,-,-,-,-,-,-,CP040260,0.00508714,Acinetobacter baumannii,-,-,-
ERR4783250,,NODE_49_length_3511_cov_24.201348,3,218,-,qacE,quaternary ammonium compound efflux SMR transporter QacE,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,PARTIAL_CONTIG_ENDX,72,115,62.61,100.0,72,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,,,ERR4783250,plasmid,AC716,AM019,NODE_49_length_3511_cov_24.201348,3511,0.5340358872116207,926d9889224c5b603a3d5842788bfbed,not tested,-,-,-,-,-,-,-,-,-,CP040260,0.00508714,Acinetobacter baumannii,"U12338,KX646543,CP020856.1","-,ISAba43,integron_1",repetitve element
ERR4783250,,NODE_49_length_3511_cov_24.201348,413,1669,-,cmlA5,chloramphenicol efflux MFS transporter CmlA5,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,419,419,100.0,100.0,419,WP_012300772.1,chloramphenicol efflux MFS transporter CmlA5,,,ERR4783250,plasmid,AC716,AM019,NODE_49_length_3511_cov_24.201348,3511,0.5340358872116207,926d9889224c5b603a3d5842788bfbed,not tested,-,-,-,-,-,-,-,-,-,CP040260,0.00508714,Acinetobacter baumannii,"U12338,KX646543,CP020856.1","-,ISAba43,integron_1",repetitve element
ERR4783250,,NODE_49_length_3511_cov_24.201348,1993,2442,-,arr-2,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,core,AMR,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,150,150,100.0,100.0,150,WP_000237816.1,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,,,ERR4783250,plasmid,AC716,AM019,NODE_49_length_3511_cov_24.201348,3511,0.5340358872116207,926d9889224c5b603a3d5842788bfbed,not tested,-,-,-,-,-,-,-,-,-,CP040260,0.00508714,Acinetobacter baumannii,"U12338,KX646543,CP020856.1","-,ISAba43,integron_1",repetitve element
ERR4783250,,NODE_4_length_232376_cov_19.915885,108217,109365,+,blaADC-26,extended-spectrum class C beta-lactamase ADC-26,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.0,100.0,383,WP_001211238.1,extended-spectrum class C beta-lactamase ADC-26,,,ERR4783250,chromosome,-,-,NODE_4_length_232376_cov_19.915885,232376,0.3867137742279753,0de7385671101b142096079a9566a54d,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ERR4783250,,NODE_50_length_3230_cov_45.039604,2172,3008,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100.0,100.0,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,,,ERR4783250,plasmid,AC716,AM019,NODE_50_length_3230_cov_45.039604,3230,0.5554136058767167,1ba1620b6f8af8b985ac72c5d1a60748,not tested,-,-,-,-,-,-,-,-,-,CP040260,0.00508714,Acinetobacter baumannii,"MF805806,KF306092,AF174129,FJ384365,EU780013,KF512015","IS1006,IS1394,IS3000,ISEc28,ISPam4,ISPsp2",repetitve element
